campaign_id,visit_ts,is_convertion,uuid_user
5,2025-03-11 12:23:30,0,
5,2025-03-11 12:24:49,0,
2,2025-03-11 12:24:50,0,
1,2025-03-11 12:25:03,1,e4bbad1d-e097-53f1-9506-2f8757f42b81
3,2025-03-11 12:25:07,0,
2,2025-03-11 12:25:08,1,5dd1e4bf-4c31-5290-83d0-ebfe0584f8db
3,2025-03-11 12:25:25,0,
1,2025-03-11 12:26:41,0,
2,2025-03-11 12:27:01,0,
2,2025-03-11 12:27:12,0,
1,2025-03-11 12:27:37,0,
3,2025-03-11 12:28:21,0,
2,2025-03-11 12:30:05,0,
1,2025-03-11 12:30:15,1,20f48b64-4c34-513f-9492-a8c52ec5fbcf
1,2025-03-11 12:30:28,0,
3,2025-03-11 12:30:53,0,
4,2025-03-11 12:31:39,0,
4,2025-03-11 12:31:41,1,ea855891-1621-5857-86da-31f10de8c43a
2,2025-03-11 12:31:45,0,
2,2025-03-11 12:32:32,0,
4,2025-03-11 12:32:40,1,1e0f8f39-5c28-59e3-88f4-7c223f8a50c6
3,2025-03-11 12:32:49,0,
4,2025-03-11 12:33:02,1,a0038c00-1d25-522a-872b-a599c211ba79
3,2025-03-11 12:33:02,0,
5,2025-03-11 12:33:05,0,
3,2025-03-11 12:33:07,1,0f8a5c50-4ce4-5366-9b1a-c20263a01d1c
1,2025-03-11 12:33:32,0,
2,2025-03-11 12:33:46,0,
4,2025-03-11 12:33:53,1,9b0215d7-b448-557f-bc3d-89e99b06445d
2,2025-03-11 12:33:55,0,
5,2025-03-11 12:34:07,0,
5,2025-03-11 12:34:14,1,7441b340-6eed-5701-8e8e-1519c12604fc
5,2025-03-11 12:34:15,0,
5,2025-03-11 12:34:21,1,f639c5fe-2d46-533e-9e27-ad33d836d6f0
1,2025-03-11 12:35:18,1,c4a56fc6-0c7c-5516-afc5-584a30c346a6
5,2025-03-11 12:35:20,0,
4,2025-03-11 12:36:09,0,
5,2025-03-11 12:36:14,1,e05b0431-87ef-51f6-9198-09ed2eee3fd3
2,2025-03-11 12:36:35,0,
4,2025-03-11 12:36:57,1,ccbf9077-f6a5-5db8-93b6-d1194b74a9fc
5,2025-03-11 12:37:09,1,bc9fefe0-3056-50fb-8508-ba2a68866ea7
2,2025-03-11 12:37:24,1,ed3f3980-9b11-540e-a5bf-38eae17e41fe
4,2025-03-11 12:37:28,0,
5,2025-03-11 12:38:14,1,662144a3-d38d-5fe0-a4d2-24a63d551ea3
2,2025-03-11 12:38:29,0,
4,2025-03-11 12:38:43,1,2cf9d12b-68bd-581b-a6fd-a1a4d4f55d5c
1,2025-03-11 12:39:08,0,
5,2025-03-11 12:39:39,0,
5,2025-03-11 12:39:50,1,975475fe-6156-5d0c-b4bc-4f93d10c20ad
1,2025-03-11 12:40:29,1,676e3d9f-2935-5092-8674-6598b7f6a62c
1,2025-03-11 12:40:50,0,
3,2025-03-11 12:41:34,0,
2,2025-03-11 12:41:59,1,a9b45cdc-0c54-56e3-ab3a-0a6c731e3a8c
1,2025-03-11 12:42:31,0,
4,2025-03-11 12:42:38,1,d5c777e1-fa04-5c57-b74d-85c15e9745ea
4,2025-03-11 12:42:48,0,
1,2025-03-11 12:42:59,0,
2,2025-03-11 12:43:09,0,
4,2025-03-11 12:44:23,0,
4,2025-03-11 12:44:25,0,
2,2025-03-11 12:44:33,0,
2,2025-03-11 12:44:48,1,1da7a323-ca8b-567a-870f-8c15589faa29
5,2025-03-11 12:45:14,0,
2,2025-03-11 12:45:52,0,
4,2025-03-11 12:46:07,1,0860730b-1ccd-52f4-8c1f-9aafcbf71c22
3,2025-03-11 12:46:34,0,
4,2025-03-11 12:46:39,0,
1,2025-03-11 12:47:14,0,
4,2025-03-11 12:48:03,1,c1e46ab7-e919-5c12-9c55-3502bcb0a416
4,2025-03-11 12:48:22,0,
1,2025-03-11 12:48:30,0,
4,2025-03-11 12:49:07,1,76b0f275-3be4-5d74-ac0c-199e98062305
4,2025-03-11 12:49:21,0,
3,2025-03-11 12:49:32,0,
2,2025-03-11 12:50:51,0,
1,2025-03-11 12:51:16,0,
2,2025-03-11 12:51:44,0,
5,2025-03-11 12:51:58,0,
3,2025-03-11 12:52:00,0,
1,2025-03-11 12:52:15,1,50e3427d-cb1d-56b7-b6ce-2e46888f386d
2,2025-03-11 12:52:23,1,b715228a-056f-5ed6-a95b-36722ba0e8c3
2,2025-03-11 12:52:41,0,
4,2025-03-11 12:53:37,0,
2,2025-03-11 12:53:50,0,
5,2025-03-11 12:53:52,1,c5d931a2-be38-5961-8d18-d46b0c1dc905
2,2025-03-11 12:54:14,0,
5,2025-03-11 12:54:21,1,4131f2e9-803e-5070-b981-990678c79e92
5,2025-03-11 12:54:28,0,
3,2025-03-11 12:54:29,0,
2,2025-03-11 12:55:12,0,
4,2025-03-11 12:55:29,0,
4,2025-03-11 12:56:18,1,974ab2e9-d11a-5cb8-82a6-7710f7ec25e9
5,2025-03-11 12:56:38,0,
2,2025-03-11 12:57:04,0,
2,2025-03-11 12:57:24,0,
3,2025-03-11 12:57:46,1,95b68ab6-68f3-564f-965a-409a8557088d
1,2025-03-11 12:57:51,0,
3,2025-03-11 12:58:36,0,
1,2025-03-11 12:58:39,0,
1,2025-03-11 12:58:59,1,b39e6feb-6763-5668-ad74-f6a2d4f58f12
3,2025-03-11 12:59:17,1,5aeba2f4-4303-5304-9171-88b9296a456e
3,2025-03-11 12:59:26,1,04d227cb-93da-55a8-b329-a22e1db3e796
5,2025-03-11 12:59:48,0,
1,2025-03-11 13:00:20,1,f4f4f90d-9c39-5049-a463-711534b3c9c3
1,2025-03-11 13:00:46,0,
1,2025-03-11 13:01:12,1,4cb784a7-1b7a-5331-90cd-dd4dc5cff21c
1,2025-03-11 13:01:30,1,15651a3b-de39-57da-a996-ab986aa725d0
3,2025-03-11 13:01:42,0,
4,2025-03-11 13:02:49,0,
4,2025-03-11 13:04:11,0,
5,2025-03-11 13:04:54,0,
4,2025-03-11 13:05:35,0,
1,2025-03-11 13:07:02,0,
3,2025-03-11 13:07:06,0,
4,2025-03-11 13:07:07,0,
3,2025-03-11 13:07:14,1,4eda9e53-a73c-59de-9487-9b1c2ccf46ba
3,2025-03-11 13:07:16,1,e2f2ec76-ee95-5a73-8ffa-77c71f9d78b9
4,2025-03-11 13:08:17,1,7e3040f0-7376-5465-951e-210818deca47
1,2025-03-11 13:08:33,0,
1,2025-03-11 13:08:36,0,
2,2025-03-11 13:09:11,0,
1,2025-03-11 13:09:14,0,
5,2025-03-11 13:09:14,0,
1,2025-03-11 13:09:58,0,
1,2025-03-11 13:10:09,0,
4,2025-03-11 13:10:19,0,
4,2025-03-11 13:11:06,1,ca23e79a-11ec-5a85-a556-2833dd702bb1
2,2025-03-11 13:11:29,0,
4,2025-03-11 13:11:43,0,
4,2025-03-11 13:12:05,0,
3,2025-03-11 13:12:41,1,2aa18538-52ee-5904-8c18-c8d2280c17e4
2,2025-03-11 13:13:12,0,
4,2025-03-11 13:13:14,0,
1,2025-03-11 13:13:38,1,e0f632b5-15f5-55ee-8c34-0a1cc8f937c8
5,2025-03-11 13:13:49,1,027c50a2-1089-5ef5-a8bd-65b56733e524
1,2025-03-11 13:13:50,1,ca6a564f-2ab9-56de-99e2-b15901f9e77c
3,2025-03-11 13:13:54,0,
2,2025-03-11 13:14:42,1,8fd6f926-a393-5c61-ab3b-227bd8aa4195
3,2025-03-11 13:15:07,0,
2,2025-03-11 13:15:25,1,a0575c82-0294-5be1-9bef-534b23d754f7
5,2025-03-11 13:16:31,0,
5,2025-03-11 13:16:51,1,97a787b5-96f3-5717-8fb6-114940c54edb
5,2025-03-11 13:17:03,0,
4,2025-03-11 13:17:49,1,44a1106b-d0e8-5f68-b0b1-6eeada17f8ce
1,2025-03-11 13:18:06,1,2a699c8b-076c-5435-af6b-f54f3280a63b
2,2025-03-11 13:18:48,1,34e5c60b-38f5-5c67-a3cb-205e68a33248
5,2025-03-11 13:19:26,0,
5,2025-03-11 13:19:48,0,
4,2025-03-11 13:20:07,0,
1,2025-03-11 13:20:31,0,
4,2025-03-11 13:21:03,1,07e656a4-18bd-55b1-baa2-1748611d297e
5,2025-03-11 13:21:26,0,
4,2025-03-11 13:21:32,0,
4,2025-03-11 13:22:23,0,
5,2025-03-11 13:22:25,1,7e4ed8b2-ffab-59c8-b703-eaabca01f822
2,2025-03-11 13:22:27,1,15beb224-de16-5423-a9f3-358503ac6fb0
3,2025-03-11 13:22:53,1,ecb1f521-3a00-596f-8e30-1b2074441865
3,2025-03-11 13:22:55,0,
3,2025-03-11 13:23:05,0,
5,2025-03-11 13:24:12,0,
3,2025-03-11 13:24:14,0,
5,2025-03-11 13:24:19,0,
5,2025-03-11 13:24:40,0,
2,2025-03-11 13:24:41,0,
3,2025-03-11 13:25:29,1,f0ddfc4f-1fc4-5bef-bf82-1dedd9940b21
4,2025-03-11 13:26:13,1,b9e15237-713b-5769-b778-169c82bae201
3,2025-03-11 13:26:42,0,
3,2025-03-11 13:26:44,1,809d43a4-405c-599a-ac7b-1bf35546c800
1,2025-03-11 13:26:55,0,
2,2025-03-11 13:29:05,1,f687e874-e195-587b-8983-c7a4b617e945
5,2025-03-11 13:29:37,0,
4,2025-03-11 13:30:23,0,
1,2025-03-11 13:30:51,0,
2,2025-03-11 13:30:57,0,
3,2025-03-11 13:31:00,1,eb5ea945-14c2-54c6-a7ef-8e3fdf147a88
1,2025-03-11 13:31:14,0,
5,2025-03-11 13:31:54,0,
3,2025-03-11 13:32:31,0,
5,2025-03-11 13:32:51,0,
3,2025-03-11 13:33:31,1,e554e9d3-7922-5c4d-9705-b73e7b83712e
4,2025-03-11 13:34:39,1,00aa7fb8-75da-5123-bce3-733e9049b364
3,2025-03-11 13:34:42,0,
2,2025-03-11 13:34:51,0,
5,2025-03-11 13:35:18,1,2be22410-3963-582b-b48f-2314a1198992
5,2025-03-11 13:36:00,1,11c7c77e-c456-5e84-98c4-f9f07b692b2c
3,2025-03-11 13:36:10,0,
1,2025-03-11 13:36:29,0,
5,2025-03-11 13:36:46,0,
4,2025-03-11 13:36:54,0,
1,2025-03-11 13:37:16,1,8248bf4c-2c60-591c-b2b0-75b183ea843e
4,2025-03-11 13:37:28,0,
2,2025-03-11 13:37:40,1,1054facc-ed60-5375-8dc7-b47828c3c504
3,2025-03-11 13:38:17,1,3ede1944-ac5a-5aae-9266-f0fcd276d182
2,2025-03-11 13:38:30,1,a54597d5-1c93-5e35-87aa-f077798b0352
3,2025-03-11 13:39:31,0,
4,2025-03-11 13:39:35,0,
3,2025-03-11 13:39:49,1,b5ad7f57-7652-51b3-a155-19142c0c7ecc
3,2025-03-11 13:40:00,1,490ca310-ebfc-5291-bd09-31e2d7aece7a
3,2025-03-11 13:40:02,1,e52c5d3e-a129-564b-b650-7699b6c6935e
2,2025-03-11 13:40:24,1,6e4ee31e-c448-56dc-9c0c-7c1770267997
3,2025-03-11 13:41:03,0,
3,2025-03-11 13:41:14,1,0d2076b1-9e1f-5be0-ba39-3de914203831
1,2025-03-11 13:41:32,1,fdc924c8-764c-53b7-88f9-a9f61e65e27d
5,2025-03-11 13:42:47,0,
3,2025-03-11 13:42:58,1,09ccc44b-bd93-5f38-85c8-46a99a530c51
4,2025-03-11 13:43:02,0,
2,2025-03-11 13:43:04,0,
4,2025-03-11 13:43:04,0,
1,2025-03-11 13:43:40,0,
3,2025-03-11 13:44:00,0,
4,2025-03-11 13:44:12,0,
2,2025-03-11 13:45:07,0,
3,2025-03-11 13:45:12,0,
5,2025-03-11 13:45:18,0,
4,2025-03-11 13:45:23,0,
4,2025-03-11 13:45:44,1,56792945-b7c5-5628-b7f3-f79dac1c0d6f
4,2025-03-11 13:46:25,1,40210ada-9398-51d2-9e76-d55540aa97b6
4,2025-03-11 13:46:58,1,7189bebd-2d4a-5996-b3aa-5ac954a7b303
1,2025-03-11 13:47:04,1,98a2d76a-d62b-56d5-98d1-682a1488ff48
3,2025-03-11 13:47:07,1,7f1df29f-c56d-5f68-b3dc-ad546767f6e7
5,2025-03-11 13:47:13,0,
2,2025-03-11 13:47:26,1,45b5841e-65be-5157-8956-1db1fe2c714a
4,2025-03-11 13:47:37,0,
1,2025-03-11 13:47:38,1,1e72009f-31dc-588b-aa21-946dceb9369e
1,2025-03-11 13:47:41,0,
5,2025-03-11 13:47:56,1,aa3eeb13-d480-5fdd-bcb4-adfbd2c9f54b
1,2025-03-11 13:48:25,0,
1,2025-03-11 13:49:18,0,
2,2025-03-11 13:49:19,1,1a9c4ee1-dee7-54f8-a217-70f865ce8bc1
3,2025-03-11 13:49:41,0,
3,2025-03-11 13:49:53,0,
4,2025-03-11 13:50:38,1,70058cb8-7090-57f6-b8c7-48f184545135
4,2025-03-11 13:50:39,1,08679a74-aaf3-514a-a95c-b3017f593f72
2,2025-03-11 13:50:40,0,
1,2025-03-11 13:51:01,0,
2,2025-03-11 13:51:05,0,
4,2025-03-11 13:51:23,1,46f6edc1-1e4e-5f28-b4ff-e1c6102100f3
5,2025-03-11 13:51:58,0,
2,2025-03-11 13:52:56,1,f822457b-2ff4-5780-80a2-3f349fbc9114
1,2025-03-11 13:53:06,0,
4,2025-03-11 13:53:43,0,
3,2025-03-11 13:54:27,0,
2,2025-03-11 13:54:48,0,
2,2025-03-11 13:55:20,0,
2,2025-03-11 13:55:26,0,
2,2025-03-11 13:55:29,1,f83200bf-70b4-57c5-8a9d-0f63580790c7
2,2025-03-11 13:56:04,1,edf689c6-5b8c-53bc-a565-9e86ab1114e8
1,2025-03-11 13:56:15,1,f082a44b-243e-5d49-bb23-bd70c349c9a8
4,2025-03-11 13:56:21,0,
4,2025-03-11 13:56:27,1,0e732d2d-7344-50f1-98dc-c81fb001215c
2,2025-03-11 13:56:30,0,
2,2025-03-11 13:56:38,0,
2,2025-03-11 13:56:51,1,0c466281-616f-5794-add8-e7154269afd2
2,2025-03-11 13:56:56,0,
3,2025-03-11 13:57:02,0,
1,2025-03-11 13:57:17,1,4f3b0fd6-072f-52d7-b59e-e05d0102e4bc
2,2025-03-11 13:57:54,0,
3,2025-03-11 13:57:55,0,
4,2025-03-11 13:58:01,1,61f7d679-4ae9-5e28-849d-18e4a9aee450
2,2025-03-11 13:58:04,0,
1,2025-03-11 13:58:37,0,
2,2025-03-11 13:59:20,1,9784a804-1046-550b-819b-d8f3496f7c22
4,2025-03-11 13:59:28,1,deb7fb98-e7a5-5590-b291-ac10a46e2847
1,2025-03-11 13:59:34,1,e6f4128b-65c7-56fb-b744-44230d6bb4c5
3,2025-03-11 13:59:58,0,
2,2025-03-11 13:59:59,0,
1,2025-03-11 14:00:03,1,066be011-152d-5bd0-968b-bbf8ca403bbe
1,2025-03-11 14:00:04,1,f07a6335-3223-5aa8-bdae-809196866267
3,2025-03-11 14:00:34,1,4d63b36c-8906-5506-98a1-3fbb7834265f
3,2025-03-11 14:00:49,0,
5,2025-03-11 14:02:18,0,
2,2025-03-11 14:02:53,0,
2,2025-03-11 14:03:01,0,
4,2025-03-11 14:03:16,0,
2,2025-03-11 14:03:27,0,
2,2025-03-11 14:04:16,0,
1,2025-03-11 14:04:19,0,
4,2025-03-11 14:04:35,1,d62bf6c6-f5e1-5fca-96de-f841f2112fc6
4,2025-03-11 14:04:47,0,
1,2025-03-11 14:04:56,0,
3,2025-03-11 14:05:35,0,
4,2025-03-11 14:06:20,1,630ddd60-b2d5-54cc-92a4-5d0ed915dc3a
3,2025-03-11 14:07:42,1,38f5a374-91ff-5df7-a1b5-3a2589e5f0a5
5,2025-03-11 14:07:57,0,
4,2025-03-11 14:08:03,0,
3,2025-03-11 14:08:12,1,693f429c-59da-5806-b949-a22d5723cc00
5,2025-03-11 14:08:20,0,
4,2025-03-11 14:09:20,1,d09b1e9e-4fcc-5dcf-8550-ecf54cd2f48c
3,2025-03-11 14:09:33,0,
1,2025-03-11 14:10:10,0,
2,2025-03-11 14:11:46,1,91fe9a38-29f2-5f62-a0b6-1c512efb909c
2,2025-03-11 14:11:49,1,98b6e17a-0c32-546f-a714-0853ac4a046e
2,2025-03-11 14:11:57,1,a9ce0f25-1e16-52c6-a7a7-f5cc5a692c39
4,2025-03-11 14:12:04,0,
5,2025-03-11 14:12:47,1,34144b15-f85f-535f-b31b-925a975a385c
4,2025-03-11 14:12:53,0,
1,2025-03-11 14:13:15,1,6afd524f-9b4d-551e-a1ed-de3e87d24047
2,2025-03-11 14:13:18,0,
1,2025-03-11 14:13:21,0,
5,2025-03-11 14:14:03,1,fcf1d10b-8ea1-53cd-8623-2ac76dc134bc
3,2025-03-11 14:14:09,0,
3,2025-03-11 14:14:12,0,
5,2025-03-11 14:14:30,1,acc4b899-77e7-5835-be0a-ced22e4f7cec
1,2025-03-11 14:14:39,0,
3,2025-03-11 14:15:14,1,460eb0ed-8186-52af-b0e1-fdb9014cab79
4,2025-03-11 14:15:27,1,a454649e-c7b7-5dba-bc22-f3687a227fdc
5,2025-03-11 14:16:08,0,
4,2025-03-11 14:16:08,0,
2,2025-03-11 14:16:39,1,3a04c2db-2b05-5264-95df-867ffe8a347a
2,2025-03-11 14:17:40,1,5e429353-e4b2-5ed3-bf5a-eef77ddd1e32
5,2025-03-11 14:17:50,1,c863d716-9a8b-5613-83e0-a6fa9ec1b540
3,2025-03-11 14:19:01,0,
2,2025-03-11 14:19:26,1,e8658418-7d3a-5b8b-b5b2-13b9e03b8c7e
2,2025-03-11 14:19:28,0,
3,2025-03-11 14:20:27,0,
5,2025-03-11 14:20:57,0,
2,2025-03-11 14:21:40,0,
4,2025-03-11 14:21:47,1,603526d5-2dd0-5e8c-b820-951649ad2150
4,2025-03-11 14:22:47,0,
4,2025-03-11 14:23:43,0,
2,2025-03-11 14:24:00,0,
5,2025-03-11 14:24:29,0,
5,2025-03-11 14:25:02,1,5a0e44a8-7b21-53f7-a0ba-fde0b40d7c82
1,2025-03-11 14:25:02,1,339a7505-8f65-58a6-ac83-a612382fcac7
5,2025-03-11 14:25:09,1,9b5bf1b6-d664-595c-8ac9-bfcad9ecaf9c
5,2025-03-11 14:25:21,1,99155107-1d4f-51fd-81de-aceddf2d270a
3,2025-03-11 14:25:53,0,
3,2025-03-11 14:25:56,1,b68b9fcf-d008-5cd2-8bd8-5d318bdd9678
1,2025-03-11 14:26:07,1,8bc5a14b-c1eb-55ea-9e04-1b6aa3860e0f
5,2025-03-11 14:26:15,1,60b40ad8-2854-54ce-bf86-85b1ea853b08
1,2025-03-11 14:26:15,0,
2,2025-03-11 14:26:25,1,ef79c99a-c231-5d7f-bc16-83d5a1dfca79
2,2025-03-11 14:27:25,0,
5,2025-03-11 14:27:29,0,
1,2025-03-11 14:27:33,0,
4,2025-03-11 14:27:34,1,6be314ff-28fd-54fc-a33c-5829f4308a31
5,2025-03-11 14:27:40,0,
4,2025-03-11 14:27:48,1,7ba23c8b-e813-5260-a221-2a1759cc1d41
1,2025-03-11 14:28:15,1,25010ace-1318-5c4f-b382-a771662235b9
2,2025-03-11 14:29:03,1,5b48721b-c76a-5198-9113-e7f3a8ed28a8
1,2025-03-11 14:29:05,1,1ce5f565-f1ec-531b-b57d-26c42f405f26
3,2025-03-11 14:29:22,0,
2,2025-03-11 14:29:23,0,
2,2025-03-11 14:29:26,0,
2,2025-03-11 14:29:33,0,
1,2025-03-11 14:30:11,1,d3a20d9f-08cb-5add-b2d3-7582a870428b
5,2025-03-11 14:30:45,0,
5,2025-03-11 14:31:30,0,
5,2025-03-11 14:31:37,0,
2,2025-03-11 14:32:03,0,
2,2025-03-11 14:32:25,0,
5,2025-03-11 14:32:42,1,b527adc5-5d3e-55e9-a5a5-44aca40c6918
2,2025-03-11 14:33:19,1,f29eaedb-41e0-51c6-9cd6-4f8e706f11af
1,2025-03-11 14:33:41,1,57b8d68c-75b8-58d5-8208-f94d14331c7c
2,2025-03-11 14:35:33,1,f2df2831-1a60-5dd0-86c8-86ef24eb4eff
5,2025-03-11 14:35:52,0,
4,2025-03-11 14:35:59,0,
5,2025-03-11 14:36:15,1,32b17cb5-6691-520e-9ce5-1a676e77bbf0
2,2025-03-11 14:36:21,1,f489c831-c1c3-57eb-be55-1373a0d215bd
2,2025-03-11 14:36:26,0,
3,2025-03-11 14:37:04,1,aa7c21c6-81e1-522f-85a9-c7fe510c8ee4
1,2025-03-11 14:38:06,1,573f1b06-3e75-55af-8c97-539a19752c63
2,2025-03-11 14:38:47,0,
2,2025-03-11 14:39:03,1,8353c2ab-3cb8-5252-82af-6e1c6cc51097
5,2025-03-11 14:39:23,1,b3a0febb-1f05-5641-beee-a689d37449a0
3,2025-03-11 14:39:33,0,
1,2025-03-11 14:40:02,0,
4,2025-03-11 14:40:15,1,a280add6-424d-5119-adcb-ff806742cd52
1,2025-03-11 14:40:22,1,5ddd3bdc-594f-5f08-af8d-b58a10597f81
1,2025-03-11 14:40:23,0,
2,2025-03-11 14:40:50,0,
3,2025-03-11 14:40:57,1,981d3cdc-b040-5c00-b172-fb9924fba360
3,2025-03-11 14:41:11,1,dcf1c8df-127f-5837-bc82-15733d8067b0
5,2025-03-11 14:41:22,0,
5,2025-03-11 14:41:25,1,4b4a598a-fae6-5dab-b7cd-497bbd01bb20
5,2025-03-11 14:42:26,0,
2,2025-03-11 14:42:38,0,
5,2025-03-11 14:43:34,0,
1,2025-03-11 14:43:46,0,
1,2025-03-11 14:44:18,0,
3,2025-03-11 14:44:22,0,
3,2025-03-11 14:45:46,0,
3,2025-03-11 14:46:01,1,32a7cee1-74b9-5607-b731-21f9603bcfee
2,2025-03-11 14:46:14,1,74098659-47ad-5c5a-be2f-d19053aad42d
4,2025-03-11 14:46:49,0,
1,2025-03-11 14:47:38,1,28f966e1-2ed1-544a-958f-7d7c28a84706
1,2025-03-11 14:47:53,1,f5333237-6bf6-5a81-93e5-9e505c5a2eb0
3,2025-03-11 14:48:26,1,a31d30c3-3d99-5cfc-b493-15e9581773f5
4,2025-03-11 14:48:40,1,da4706c6-7239-57be-9eb8-f99bf1192f79
3,2025-03-11 14:48:50,1,604c2529-557e-59fa-95d0-a60d3e134352
5,2025-03-11 14:48:56,1,d64aa096-e5e9-5d8c-b2d8-89cb2bf3f48a
5,2025-03-11 14:49:25,0,
3,2025-03-11 14:49:27,0,
2,2025-03-11 14:49:46,0,
3,2025-03-11 14:50:05,0,
2,2025-03-11 14:50:26,0,
3,2025-03-11 14:50:39,0,
4,2025-03-11 14:50:51,1,58226a6c-5428-52a6-a287-54597ff2c639
2,2025-03-11 14:51:02,0,
5,2025-03-11 14:51:56,0,
3,2025-03-11 14:52:50,1,7116e1ad-9a12-5061-934e-a297e8bd3950
3,2025-03-11 14:53:34,0,
3,2025-03-11 14:53:49,1,cca9a3cb-23e7-5f7f-a147-8045cd5f8826
3,2025-03-11 14:54:02,0,
5,2025-03-11 14:55:17,0,
2,2025-03-11 14:56:25,0,
5,2025-03-11 14:56:42,0,
2,2025-03-11 14:58:07,0,
4,2025-03-11 14:58:18,1,37132338-1b37-54a6-9585-fda0969ee3df
1,2025-03-11 14:58:59,0,
5,2025-03-11 14:59:32,1,0c4611fb-d014-50d4-a495-c03a108b8367
1,2025-03-11 14:59:45,1,d5c2fac7-3e20-59ef-8ba5-e748df99b479
2,2025-03-11 15:00:08,1,2b8ba6d1-f2d6-539e-8c52-0e69a69fea36
4,2025-03-11 15:00:32,0,
5,2025-03-11 15:01:11,1,faa95b7b-0fd9-5171-bc7e-38b5437b47ab
2,2025-03-11 15:01:12,0,
5,2025-03-11 15:01:30,0,
4,2025-03-11 15:01:34,0,
1,2025-03-11 15:01:40,0,
4,2025-03-11 15:01:52,0,
5,2025-03-11 15:01:53,1,24658515-5a3a-5c64-b2e8-5d2fc973feb0
2,2025-03-11 15:02:06,1,a083137a-d5bf-5022-9f81-f2019c2d6bf3
4,2025-03-11 15:03:15,0,
5,2025-03-11 15:03:42,0,
4,2025-03-11 15:04:07,0,
4,2025-03-11 15:04:22,0,
2,2025-03-11 15:04:26,0,
1,2025-03-11 15:04:44,1,b5414f5f-f045-5c2f-8d1e-4c845bbd9ac0
4,2025-03-11 15:04:51,0,
1,2025-03-11 15:05:23,0,
1,2025-03-11 15:05:37,1,2f5f38e5-7fc2-51af-b761-7cb32e1c7852
1,2025-03-11 15:05:53,1,935c7fc6-f1e8-5596-a8c5-1f97d79ba47c
4,2025-03-11 15:05:54,0,
1,2025-03-11 15:06:17,0,
2,2025-03-11 15:06:21,0,
2,2025-03-11 15:06:31,1,67600a04-0b35-556d-a790-67a04dbe8b49
4,2025-03-11 15:06:39,0,
1,2025-03-11 15:07:01,1,9d0502c9-3f69-57fc-88f3-e5819ec6d24b
4,2025-03-11 15:07:04,1,a68af5ec-b282-5dd0-93db-066ad7bc0f71
3,2025-03-11 15:09:40,0,
1,2025-03-11 15:09:55,0,
1,2025-03-11 15:10:11,1,811db8a5-7b36-52f2-9d6c-d4f8082fbf5f
2,2025-03-11 15:10:12,0,
2,2025-03-11 15:10:25,1,4c6b32a6-b1cf-51b8-8ac4-c18717b25e3a
2,2025-03-11 15:10:54,0,
5,2025-03-11 15:11:17,0,
4,2025-03-11 15:11:27,0,
5,2025-03-11 15:11:44,1,7cd63a71-dbec-52bf-9ac5-07b056091c02
5,2025-03-11 15:11:52,0,
3,2025-03-11 15:13:03,0,
2,2025-03-11 15:13:47,1,07b4129c-d0ff-5ff4-bdee-44344ae44ce3
1,2025-03-11 15:14:44,0,
1,2025-03-11 15:15:03,1,68d77b29-7210-5715-9c9d-68cb78a2b9ad
1,2025-03-11 15:16:35,0,
3,2025-03-11 15:17:12,0,
1,2025-03-11 15:17:41,0,
1,2025-03-11 15:18:13,1,30385462-a95c-5d41-b580-1a8e153a2fe1
2,2025-03-11 15:18:28,1,0146c3d4-6fe1-5484-bae9-ca5603a4493e
5,2025-03-11 15:19:15,0,
2,2025-03-11 15:19:51,1,62e41d14-ecd5-5b58-8456-192e09a24905
3,2025-03-11 15:19:51,0,
3,2025-03-11 15:20:09,1,20a28592-0e2f-5e4b-af8d-edc353105d85
4,2025-03-11 15:20:25,1,91276085-42e7-5a0d-8053-41ea74f9b124
2,2025-03-11 15:20:48,0,
2,2025-03-11 15:21:01,1,540313bb-1f7d-5198-afc0-fddf56af3bae
2,2025-03-11 15:21:44,0,
2,2025-03-11 15:22:00,0,
2,2025-03-11 15:22:04,0,
3,2025-03-11 15:22:23,0,
5,2025-03-11 15:22:24,0,
2,2025-03-11 15:22:42,0,
4,2025-03-11 15:22:52,0,
5,2025-03-11 15:23:28,0,
4,2025-03-11 15:23:47,1,8f35b308-0cf0-5abd-8f2b-932dd81282b1
3,2025-03-11 15:24:47,1,6dae6a1e-d9c2-5361-ba38-e60a0658ebc0
4,2025-03-11 15:26:10,0,
4,2025-03-11 15:26:11,0,
5,2025-03-11 15:26:30,1,666bea5c-f541-5f6b-8b5c-430da2242a38
1,2025-03-11 15:26:37,1,6e24b5ba-40b7-5aaa-b81e-6be4bf37f6a5
1,2025-03-11 15:27:10,1,e43d1e52-bd54-5b9b-a497-3ce33a7917f3
5,2025-03-11 15:27:54,0,
4,2025-03-11 15:28:37,1,036e64fc-53e4-503e-9fe9-abce33536a58
1,2025-03-11 15:28:55,1,64e6382d-9b57-5143-890c-267e87a595a6
5,2025-03-11 15:29:17,1,411b73f2-327f-55a0-a9f9-1527fd0aa42d
1,2025-03-11 15:29:49,0,
4,2025-03-11 15:30:46,0,
3,2025-03-11 15:31:18,0,
2,2025-03-11 15:32:18,0,
5,2025-03-11 15:33:13,0,
1,2025-03-11 15:33:21,0,
5,2025-03-11 15:33:55,1,a20b8923-b450-5432-b4e7-a3d9f86bc6cb
2,2025-03-11 15:34:16,1,bd5dafba-fc25-5831-9428-c2e065c17d19
4,2025-03-11 15:34:37,0,
